ticker,close_s
000001,220.48
000002,167.074
000004,21.842
000005,24.873
000006,77.563
000007,19.155
000008,15.029
000009,11.875
000010,8.483
000011,11.652
000012,85.498
000014,29.923
000016,21.876
000017,4.757
000018,7.872
000019,14.908
000020,6.46
000021,73.933
000022,39.834
000023,9.66
000024,31.784
000025,7.724
000026,25.524
000027,46.835
000028,23.753
000029,8.84
000030,2.629
000031,30.587
000032,13.001
000033,7.148
000034,3.479
000035,2.75
000036,18.724
000037,29.153
000038,8.942
000039,231.461
000040,12.146
000042,44.726
000043,18.099
000045,15.886
000046,53.603
000048,15.026
000049,23.154
000050,37.041
000055,15.54
000056,9.076
000058,12.839
000059,7.151
000060,95.991
000061,63.346
000062,22.05
000063,113.49
000065,24.519
000066,29.589
000068,7.723
000069,88.745
000070,6.011
000078,19.262
000088,31.766
000089,35.388
000090,11.32
000096,9.591
000099,18.649
000100,3.194
000150,4.932
000151,8.433
000153,15.948
000155,7.205
000156,1.259
000157,51.311
000158,5.202
000159,5.56
000301,4.195
000400,28.611
000401,15.361
000402,94.981
000403,7.488
000404,5.445
000407,14.465
000408,8.938
000409,4.884
000410,24.893
000411,6.16
000413,3.2
000415,25.847
000416,22.676
000417,22.233
000418,6.922
000419,33.33
000420,8.144
000421,21.325
000422,43.382
000423,66.656
000425,30.998
000426,23.891
000428,24.763
000429,10.475
000430,10.257
000488,20.246
000498,5.735
000501,32.557
000502,13.172
000503,66.547
000504,13.662
000505,8.999
000506,3.089
000507,10.84
000509,5.775
000510,24.831
000511,20.971
000513,15.26
000514,14.008
000515,13.75
000516,22.128
000517,7.255
000518,17.794
000519,22.623
000520,21.987
000521,9.785
000522,17.784
000523,11.423
000524,15.321
000525,51.075
000526,11.915
000527,74.778
000528,29.773
000529,2.661
000530,16.966
000531,29.498
000532,11.432
000533,6.926
000534,12.552
000536,3.886
000537,23.466
000538,162.961
000539,51.831
000540,12.376
000541,52.812
000543,8.582
000544,7.445
000545,4.255
000546,4.737
000547,17.044
000548,8.75
000549,66.938
000550,16.562
000551,18.535
000552,8.427
000553,6.707
000554,24.806
000555,4.582
000557,14.0
000558,5.137
000559,43.186
000560,4.674
000561,4.806
000562,35.348
000563,21.298
000564,11.563
000565,15.717
000566,8.632
000567,11.985
000568,204.673
000569,5.368
000570,14.398
000571,25.187
000572,13.337
000573,19.09
000576,23.522
000578,13.216
000581,15.279
000582,13.524
000584,8.6
000585,3.913
000586,11.442
000587,4.445
000589,14.765
000590,12.696
000591,15.766
000592,1.308
000593,16.582
000594,43.971
000595,8.824
000596,8.623
000597,7.871
000598,30.381
000599,14.57
000600,23.74
000601,28.713
000602,47.532
000603,11.4
000605,10.448
000606,16.971
000607,13.381
000608,34.183
000609,17.197
000610,11.261
000611,12.949
000612,27.122
000613,2.2
000615,16.349
000616,35.997
000617,52.809
000619,56.874
000620,2.383
000622,2.938
000623,81.659
000625,13.258
000626,26.285
000627,41.098
000628,15.883
000629,10.92
000630,33.068
000631,3.476
000632,13.58
000633,14.949
000635,20.412
000636,60.48
000637,63.01
000638,6.166
000639,11.846
000650,5.487
000651,153.174
000652,97.066
000655,19.639
000656,4.965
000657,24.081
000659,29.628
000661,16.442
000662,28.198
000663,17.107
000665,9.645
000666,5.26
000667,19.537
000668,23.326
000669,7.709
