ticker,close_s
000001,776.222
000002,574.494
000004,69.964
000005,23.991
000006,244.652
000007,109.022
000008,52.358
000009,48.082
000010,74.327
000011,24.42
000012,151.219
000014,83.287
000016,44.341
000017,18.452
000018,17.016
000019,19.773
000020,12.608
000021,96.976
000022,55.459
000023,22.033
000024,87.802
000025,18.048
000026,51.945
000027,44.06
000028,201.582
000029,7.528
000030,12.312
000031,48.599
000032,28.677
000033,8.265
000034,12.203
000035,24.633
000036,14.443
000037,24.277
000038,24.705
000039,355.748
000040,18.908
000042,150.096
000043,41.889
000045,24.706
000046,125.771
000048,74.535
000049,225.002
000050,111.272
000055,34.413
000056,37.102
000058,24.497
000059,6.61
000060,130.03
000061,173.038
000062,64.398
000063,183.657
000065,86.704
000066,48.216
000068,14.226
000069,186.688
000070,15.355
000078,58.379
000088,42.455
000089,28.075
000090,18.112
000096,14.35
000099,32.344
000100,6.736
000150,10.056
000151,17.5
000153,43.043
000155,5.154
000156,39.417
000157,295.077
000158,9.753
000159,20.494
000301,5.898
000333,46.86
000338,71.272
000400,170.607
000401,30.777
000402,142.811
000403,69.055
000404,21.598
000407,60.647
000408,37.038
000409,25.641
000410,16.582
000411,24.28
000413,33.44
000415,90.0
000416,74.45
000417,91.16
000418,23.371
000419,76.786
000420,10.097
000421,34.895
000422,77.696
000423,329.52
000425,95.05
000426,60.867
000428,95.749
000429,8.501
000430,30.476
000488,21.402
000498,10.881
000501,60.674
000502,21.302
000503,223.886
000504,21.734
000505,17.907
000506,12.534
000507,26.202
000509,33.44
000510,57.951
000511,62.786
000513,129.763
000514,20.563
000516,103.662
000517,19.201
000518,26.77
000519,71.875
000520,17.226
000521,26.395
000523,51.735
000524,26.894
000525,100.044
000526,49.938
000528,46.49
000529,23.076
000530,43.565
000531,59.724
000532,59.915
000533,8.78
000534,16.731
000536,45.193
000537,32.145
000538,1041.647
000539,58.056
000540,99.173
000541,169.998
000543,17.3
000544,21.439
000545,16.037
000546,10.163
000547,47.683
000548,15.405
000550,55.232
000551,69.515
000552,27.026
000553,50.608
000554,28.012
000555,42.79
000557,55.368
000558,15.139
000559,117.93
000560,12.597
000561,15.195
000562,71.587
000563,58.67
000564,16.255
000565,22.481
000566,51.155
000567,26.335
000568,446.901
000570,29.122
000571,38.996
000572,19.033
000573,37.608
000576,63.979
000581,106.437
000582,35.197
000584,32.661
000585,2.839
000586,23.43
000587,80.651
000589,25.682
000590,66.025
000591,45.244
000592,22.586
000593,34.457
000594,26.318
000595,12.748
000596,75.041
000597,15.203
000598,135.291
000599,21.283
000600,28.662
000601,45.57
000603,48.98
000605,43.1
000606,43.03
000607,15.886
000608,56.415
000609,48.746
000610,20.161
000611,21.99
000612,50.996
000613,7.121
000615,31.806
000616,89.144
000617,34.201
000619,59.726
000620,23.39
000622,29.116
000623,259.528
000625,71.555
000626,38.119
000627,67.799
000628,18.93
000629,10.615
000630,50.111
000631,33.332
000632,33.059
000633,40.811
000635,34.113
000636,96.273
000637,69.752
000638,18.608
000639,44.573
000650,91.185
000651,1853.927
000652,116.177
000655,39.189
000656,15.648
000657,31.16
000659,40.568
000661,406.026
000662,23.21
000663,44.901
000665,49.567
000666,13.009
000667,44.475
000668,34.549
000669,50.596
000670,54.656
000671,112.79
000672,27.017
000673,64.655
000676,33.945
000677,50.861
000678,15.558
000679,29.134
000680,15.307
000681,88.787
000682,43.093
000683,15.56
000685,79.917
000686,95.916
000687,10.543
000688,29.498
000690,189.788
000691,14.799
000692,45.263
000693,20.274
000695,20.895
000697,38.169
000698,11.71
000700,65.16
000701,19.149
000702,12.112
000703,33.011
000705,45.862
000707,11.68
000708,9.526
000709,16.846
000710,28.609
000711,23.364
000712,170.98
000713,31.135
000715,41.011
000716,24.103
000717,8.246
000718,21.843
000719,52.119
000720,16.231
000721,15.984
000722,26.951
000723,19.778
000725,9.942
000726,61.792
000727,13.436
000728,13.801
000729,56.765
000731,103.706
000732,21.455
000733,19.57
000735,37.99
000736,10.899
000737,16.886
000738,23.772
000739,58.577
000748,73.411
000750,77.382
000751,13.424
000752,50.79
000753,24.0
000755,9.529
000756,7.385
000757,22.819
000758,82.146
000759,48.071
000760,62.358
000761,5.09
000762,56.257
000766,16.844
000767,32.37
000768,76.328
000776,55.586
000777,63.533
000778,43.295
000779,20.976
000780,17.847
000782,13.742
000783,24.03
000785,35.584
000786,75.935
000788,45.05
000789,21.962
000790,62.493
000791,16.091
000792,78.026
000793,178.779
000795,16.076
000796,19.581
000797,13.539
000798,14.086
000799,23.37
000800,23.944
000801,85.516
000802,27.783
000803,21.965
000806,24.576
000807,21.659
000809,21.653
000810,35.474
000811,116.616
000812,22.553
000813,17.745
000815,14.53
000816,31.252
000818,5.331
000819,113.868
000820,14.012
000821,8.699
000822,6.915
000823,27.201
000825,16.114
000826,148.666
000828,13.699
000829,145.752
000830,22.396
000831,82.168
000833,10.108
000835,40.668
000836,16.853
000837,29.893
000838,23.175
000839,61.072
000848,170.049
000850,35.798
000851,27.452
000852,56.015
000856,9.905
000858,228.496
000859,9.802
000860,31.757
000861,53.053
000862,18.04
000863,32.87
000868,18.431
000869,100.908
000875,3.675
000876,91.71
000877,35.795
000878,21.559
000880,24.035
000881,28.227
000882,7.802
000883,12.753
000885,10.115
000886,10.624
000887,166.621
000888,50.979
000889,18.278
000890,14.195
000892,12.857
000893,22.519
000895,448.023
000897,27.088
000898,6.003
000899,16.218
000900,38.397
000901,46.649
000902,15.653
000903,24.156
000905,17.567
000906,23.673
000908,24.958
000909,12.873
000910,11.391
000911,11.838
000912,11.186
000913,14.08
000915,74.907
000916,7.563
000917,120.095
000918,6.131
000919,29.483
000920,25.309
000921,12.697
000922,14.976
000923,9.703
000925,29.375
000926,21.199
000927,5.386
000928,8.695
000929,18.56
000930,21.424
000931,6.591
000932,2.567
000933,51.207
000935,13.171
000936,21.971
000937,34.725
000938,77.438
000939,56.936
000948,15.888
000949,12.415
000950,8.606
000951,18.298
000952,14.926
000953,11.491
000955,7.676
000957,23.463
000958,10.341
000959,4.385
000960,34.224
000961,17.075
000962,32.624
000963,146.46
000965,12.316
000966,10.667
000967,14.24
000968,13.946
000969,46.882
000970,205.88
000971,10.101
000972,11.402
000973,14.81
000975,38.129
000976,11.282
000977,60.876
000978,17.802
000979,22.085
000980,9.317
000981,11.023
000982,77.47
000983,36.939
000985,15.323
000987,22.333
000988,67.834
000989,43.273
000990,31.059
000993,11.617
000995,11.796
000996,37.912
000997,106.555
000998,122.511
000999,45.163
001696,94.235
001896,8.331
002001,166.859
002002,29.181
002003,50.469
002004,98.679
002005,91.194
002006,51.958
002007,371.522
002008,188.426
002009,69.772
002010,85.211
002011,50.725
002012,26.574
002013,109.723
002014,41.38
002015,25.526
002016,35.953
002017,64.77
002018,75.771
002019,149.597
002020,65.771
002021,56.452
002022,268.217
002023,84.676
002024,878.942
002025,62.502
002026,26.03
002027,29.01
002028,183.674
002029,61.863
002030,122.673
002031,33.885
002032,77.841
002033,32.562
002034,25.284
002035,55.357
002036,26.112
002037,36.381
002038,472.378
002039,16.147
002040,12.574
002041,160.236
002042,17.715
002043,15.455
002044,18.104
002045,31.805
002046,35.977
002047,18.887
002048,65.909
002049,100.984
002050,32.236
002051,50.395
002052,78.888
002053,7.623
002054,15.98
002055,68.408
002056,34.419
002057,16.722
002058,19.335
002059,8.828
002060,7.614
002061,9.606
002062,20.904
002063,80.294
002064,51.71
002065,286.949
002066,16.054
002067,5.411
002068,18.628
002069,87.126
002070,27.283
002071,47.425
002072,6.966
002073,81.757
002074,22.988
002075,6.209
002076,15.886
002077,8.699
002078,23.826
002079,30.93
002080,23.055
002081,225.864
002082,20.553
002083,8.468
002084,11.79
002085,25.152
002086,17.684
002087,6.508
002088,19.276
002089,58.775
002090,42.489
002091,42.057
002092,16.213
002093,62.363
002094,26.618
002095,94.598
002096,54.452
002097,25.966
002098,10.145
002099,21.241
002100,64.714
002101,22.829
002102,14.723
002103,8.449
002104,73.248
002105,5.689
002106,48.259
002107,25.177
002108,38.694
002109,11.801
002110,4.36
002111,37.113
002112,17.505
002113,15.025
002114,13.732
002115,32.242
002116,28.953
002117,63.985
002118,58.612
002119,15.911
002120,22.909
002121,56.836
002122,34.534
002123,57.389
002124,29.235
002125,13.717
002126,34.05
002127,22.062
002128,15.799
002129,34.841
002130,69.355
002131,68.392
002132,12.03
002133,9.869
002134,7.886
002135,10.884
002136,12.512
002137,13.039
002138,57.43
002139,49.297
002140,113.328
002141,18.345
002142,9.957
002143,13.275
002144,20.154
002145,7.28
002146,43.138
002147,13.703
002148,123.381
002149,19.474
002150,27.661
002151,119.138
002152,114.33
002153,365.052
002154,30.725
002155,20.547
002156,13.7
002157,32.613
002158,33.905
002159,24.862
002160,9.609
002161,84.103
002162,6.729
002163,15.552
002164,11.578
002165,38.691
002166,38.535
002167,59.665
002168,105.833
002169,25.769
002170,47.74
002171,17.053
002172,14.284
002173,25.234
002174,80.31
002175,21.125
002176,64.166
002177,53.801
002178,34.521
002179,57.988
002180,21.905
002181,25.552
002182,11.453
002183,56.081
002184,18.617
002185,42.615
002186,39.742
002187,16.038
002188,18.316
002189,7.76
002190,39.402
002191,47.023
002192,27.099
002193,15.573
002194,27.194
002195,68.338
002196,20.875
002197,36.224
002198,44.112
002199,36.827
002200,29.403
002201,16.79
002202,47.121
002203,22.985
002204,20.9
002205,19.31
002206,21.57
002207,20.177
002208,19.715
002209,11.623
002210,23.759
002211,6.307
002212,12.966
002213,20.781
002214,30.87
002215,36.921
002216,91.471
002217,16.094
002218,21.338
002219,132.506
002220,40.145
002221,20.027
002222,14.168
002223,144.124
002224,40.562
002225,9.105
002226,52.519
002227,35.371
002228,21.341
002229,69.601
002230,187.375
002231,20.437
002232,28.255
002233,12.625
002234,14.649
002235,31.67
002236,601.845
002237,57.606
002238,17.546
002239,19.683
002240,32.769
002241,319.802
002242,48.713
002243,10.637
002244,18.46
002245,54.077
002246,8.908
002247,29.632
002248,14.182
002249,55.85
002250,76.81
002251,55.997
002252,163.643
002253,72.609
002254,36.288
002255,28.142
002256,30.465
002258,19.556
002259,15.074
002260,17.707
002261,104.135
002262,74.079
002263,9.998
002264,41.97
002265,6.404
002266,72.321
002267,20.353
002268,88.847
002269,17.952
002270,12.707
002271,151.08
002272,15.404
002273,100.256
002274,8.902
002275,20.637
002276,17.718
002277,38.473
002278,20.202
002279,44.771
002280,28.566
002281,37.197
002282,11.181
002283,11.915
002284,28.456
002285,70.206
002286,28.582
002287,22.897
002288,30.113
002289,19.273
002290,27.188
002291,9.323
002292,155.493
002293,45.654
002294,191.058
002295,8.536
002296,67.398
002297,26.487
002298,22.118
002299,16.835
002300,21.059
002301,26.764
002302,21.426
002303,40.774
002304,100.643
002305,13.232
002306,24.467
002307,9.925
002308,33.351
002309,65.803
002310,329.702
002311,45.573
002312,146.479
002313,35.477
002314,7.251
002315,57.517
002316,29.392
002317,110.857
002318,34.137
002319,15.161
002320,27.143
002321,11.289
002322,50.965
002323,21.372
002324,31.918
002325,48.956
002326,22.283
002327,45.11
002328,15.857
002329,24.269
002330,10.565
002331,41.801
002332,14.587
002333,18.239
002334,86.176
002335,45.601
002336,10.164
002337,18.712
002338,40.757
002339,41.634
002340,69.245
002341,68.007
002342,14.237
002343,17.938
002344,64.094
002345,36.032
002346,12.846
002347,12.992
002348,24.031
002349,34.661
002350,24.57
002351,26.68
002352,24.366
002353,398.707
002354,41.46
002355,15.174
002356,27.524
002357,32.893
002358,93.244
002359,20.997
002360,31.502
002361,26.124
002362,30.7
002363,17.119
002364,46.378
002365,18.846
002366,11.672
002367,45.127
002368,86.272
002369,51.445
002370,33.575
002371,107.793
002372,23.276
002373,32.796
002374,21.012
002375,76.12
002376,54.171
002377,15.523
002378,17.488
002379,25.364
002380,35.349
002381,39.464
002382,34.516
002383,32.868
002384,58.024
002385,56.834
002386,8.615
002387,19.383
002388,16.235
002389,41.498
002390,74.908
002391,55.845
002392,32.929
002393,38.893
002394,33.264
002395,17.44
002396,60.021
002397,38.765
002398,29.335
002399,44.664
002400,213.368
002401,51.826
002402,34.826
002403,9.336
002404,15.221
002405,26.814
002406,13.784
002407,26.293
002408,29.991
002409,24.77
002410,260.644
002411,42.239
002412,73.574
002413,11.105
002414,49.014
002415,174.892
002416,47.595
002417,16.355
002418,11.484
002419,22.868
002420,5.85
002421,48.81
002422,90.992
002423,8.587
002424,83.431
002425,26.331
002426,16.648
002427,7.797
002428,71.78
002429,37.224
002430,15.508
002431,69.966
002432,43.327
002433,36.293
002434,18.968
002435,12.877
002436,38.836
002437,91.82
002438,28.173
002439,76.946
002440,50.029
002441,32.465
002442,10.03
002443,19.839
002444,42.725
002445,19.664
002446,18.965
002447,80.746
002448,24.356
002449,20.818
002450,100.309
002451,14.531
002452,25.46
002453,25.065
002454,14.977
002455,17.934
002456,170.89
002457,20.236
002458,19.255
002459,9.076
002460,38.741
002461,12.227
002462,25.211
002463,7.436
002464,15.979
002465,49.826
002466,50.416
002467,48.367
002468,14.302
002469,54.877
002470,22.267
002471,24.783
002472,18.915
002473,47.149
002474,41.949
002475,112.045
002476,51.077
002477,58.966
002478,9.781
002479,27.719
002480,31.641
002481,96.531
002482,56.621
002483,19.753
002484,35.475
002485,10.99
002486,16.378
002487,17.994
002488,16.024
002489,28.978
002490,17.577
002491,15.533
002492,19.132
002493,17.016
002494,17.161
002495,18.855
002496,43.6
002497,27.751
002498,20.1
002499,37.756
002500,6.999
002501,54.146
002502,40.871
002503,55.118
002504,10.865
002505,43.19
002506,7.587
002507,33.965
002508,62.218
002509,39.873
002510,11.909
002511,22.237
002512,39.604
002513,27.271
002514,41.567
002515,26.746
002516,15.379
002517,14.69
002518,55.3
002519,43.044
002520,75.007
002521,24.046
002522,27.128
002523,11.963
002524,30.037
002526,11.043
002527,25.607
002528,43.736
002529,12.888
002530,12.553
002531,22.808
002532,47.46
002533,16.515
002534,12.31
002535,19.332
002536,18.881
002537,24.653
002538,18.82
002539,17.634
002540,26.519
002541,22.079
002542,38.544
002543,24.825
002544,49.954
002545,23.732
002546,34.601
002547,23.465
002548,20.893
002549,61.078
002550,36.836
002551,122.542
002552,17.48
002553,26.754
002554,40.277
002555,90.377
002556,32.16
002557,37.435
002558,26.314
002559,38.104
002560,23.189
002561,11.099
002562,21.232
002563,29.4
002564,20.53
002565,60.708
002566,41.767
002567,24.915
002568,30.613
002569,15.401
002570,40.744
002571,46.799
002572,151.964
002573,81.04
002574,24.397
002575,23.707
002576,10.102
002577,66.563
002578,11.603
002579,17.293
002580,20.187
002581,18.484
002582,43.1
002583,27.176
002584,15.113
002585,23.042
002586,31.802
002587,24.851
002588,59.769
002589,45.586
002590,18.492
002591,25.274
002592,27.011
002593,8.354
002594,38.65
002595,40.462
002596,14.834
002597,21.07
002598,14.419
002599,13.516
002600,10.099
002601,36.199
002602,22.102
002603,46.063
002604,22.916
002605,54.496
002606,27.583
002607,21.669
002608,23.778
002609,37.366
002610,19.627
002611,16.477
002612,26.442
002613,9.427
002614,61.13
002615,21.565
002616,18.88
002617,22.559
002618,39.147
002619,17.06
002620,25.609
002621,20.938
002622,14.331
002623,19.288
002624,15.814
002625,18.15
002626,36.468
002627,11.052
002628,17.905
002629,18.924
002630,28.112
002631,16.797
002632,17.447
002633,14.151
002634,22.182
002635,57.97
002636,8.22
002637,32.066
002638,25.959
002639,12.369
002640,29.549
002641,20.157
002642,66.293
002643,27.681
002644,36.302
002645,29.215
002646,18.779
002647,10.319
002648,70.484
002649,54.856
002650,30.578
002651,19.594
002652,16.251
002653,63.719
002654,24.907
002655,29.041
002656,29.984
002657,40.377
002658,45.627
002659,9.686
002660,23.629
002661,35.891
002662,15.608
002663,45.615
002664,40.044
002665,53.994
002666,19.799
002667,23.066
002668,19.75
002669,15.256
002670,11.363
002671,37.309
002672,50.031
002673,12.83
002674,12.737
002675,27.179
002676,13.341
002677,14.052
002678,15.642
002679,17.637
002680,23.754
002681,60.056
002682,9.703
002683,28.932
002684,30.472
002685,8.581
002686,25.841
002687,19.243
002688,27.154
002689,9.978
002690,52.636
002691,9.49
002692,14.834
002693,23.774
002694,16.896
002695,28.094
002696,20.749
002697,20.196
002698,30.935
002699,39.783
002700,50.028
002701,42.581
002702,27.241
002703,20.121
002705,13.16
002706,28.55
002707,44.75
002708,15.97
002709,25.51
002711,33.73
002712,48.69
002714,31.08
002716,17.19
002718,41.41
002719,29.61
002721,17.15
002722,10.55
002723,17.35
002725,19.91
200002,349.671
200011,13.226
200012,53.248
200016,12.449
200017,7.051
200018,4.37
200019,8.802
200020,3.638
200022,51.515
200024,62.866
200025,6.27
200026,19.386
200028,102.168
200029,3.845
200030,6.071
200037,14.078
200045,11.601
200053,28.292
200054,5.928
200055,15.824
200056,14.066
200058,6.891
200152,15.856
200160,7.074
200168,5.55
200413,13.675
200418,24.254
200429,10.023
200468,4.352
200488,23.826
200505,3.275
200512,38.705
200521,8.674
200530,11.888
200539,30.158
200541,86.235
200550,46.567
200553,19.47
200570,8.321
200581,105.993
200596,47.439
200613,4.873
200625,56.255
200706,7.113
