ticker,close_s
000001,1107.54
000002,2318.417
000004,213.077
000005,74.832
000006,572.542
000007,196.693
000008,257.524
000009,87.129
000010,90.593
000011,60.995
000012,238.12
000014,191.63
000016,107.348
000017,33.931
000018,70.703
000019,82.53
000020,42.285
000021,154.416
000022,65.277
000023,77.221
000025,121.776
000026,104.644
000027,91.827
000028,276.754
000029,24.254
000030,20.617
000031,131.035
000032,61.706
000033,21.087
000034,85.068
000035,35.013
000036,49.879
000037,73.598
000038,92.585
000039,332.971
000040,60.667
000042,256.164
000043,68.349
000045,38.961
000046,327.751
000048,203.332
000049,219.489
000050,154.958
000055,91.587
000056,58.552
000058,57.501
000059,13.748
000060,242.281
000061,259.676
000062,116.015
000063,252.352
000065,240.797
000066,126.286
000068,22.115
000069,275.953
000070,43.494
000078,127.426
000088,51.517
000089,62.075
000090,43.412
000096,37.31
000099,47.516
000100,9.772
000150,60.0
000151,45.662
000153,64.015
000155,16.139
000156,28.005
000157,291.311
000158,30.501
000159,25.436
000166,8.599
000301,8.915
000333,113.125
000338,78.129
000400,113.201
000401,41.674
000402,378.674
000403,148.087
000404,36.617
000407,69.214
000408,93.331
000409,27.554
000410,41.186
000411,56.644
000413,64.466
000415,158.847
000416,83.576
000417,145.708
000418,92.762
000419,114.05
000420,27.278
000421,81.141
000422,89.111
000423,569.911
000425,134.228
000426,166.595
000428,90.746
000429,20.849
000430,56.467
000488,48.925
000498,18.438
000501,101.473
000502,79.901
000503,456.046
000504,49.721
000505,49.636
000506,23.364
000507,31.649
000509,77.25
000510,87.264
000511,147.709
000513,200.28
000514,38.412
000516,295.472
000517,56.111
000518,65.289
000519,115.46
000520,45.415
000521,32.539
000523,62.18
000524,80.422
000525,117.036
000526,106.03
000528,60.568
000529,33.202
000530,67.276
000531,134.19
000532,68.478
000533,26.567
000534,67.12
000536,38.64
000537,52.019
000538,1204.301
000539,86.19
000540,357.38
000541,246.235
000543,35.877
000544,35.611
000545,28.772
000546,19.133
000547,171.86
000548,27.287
000550,71.662
000551,75.113
000552,23.222
000553,45.563
000554,55.371
000555,83.102
000557,41.763
000558,60.98
000559,404.619
000560,40.901
000561,29.955
000563,106.553
000564,34.592
000565,77.606
000566,124.023
000567,97.729
000568,960.549
000570,45.381
000571,98.354
000572,23.079
000573,57.898
000576,96.659
000581,100.887
000582,64.193
000584,57.462
000585,9.232
000586,87.278
000587,98.595
000589,30.987
000590,104.781
000591,87.1
000592,48.747
000593,79.017
000595,30.77
000596,139.643
000597,21.781
000598,158.043
000599,40.654
000600,58.707
000601,94.514
000603,75.011
000605,60.018
000606,79.339
000607,50.647
000608,91.207
000609,86.119
000610,49.034
000611,37.969
000612,80.902
000613,21.007
000615,95.414
000616,163.278
000617,87.281
000619,102.463
000620,27.771
000622,73.184
000623,404.514
000625,112.428
000626,322.744
000627,222.79
000628,45.294
000629,14.055
000630,73.737
000631,98.325
000632,68.678
000633,69.139
000635,69.778
000636,170.751
000637,117.058
000638,81.195
000639,76.866
000650,167.223
000651,3510.355
000652,147.111
000655,46.045
000656,30.99
000657,49.122
000659,103.465
000661,405.589
000662,114.976
000663,58.925
000665,62.129
000666,29.369
000667,100.558
000668,85.968
000669,40.894
000670,86.832
000671,201.328
000672,39.259
000673,150.842
000676,192.358
000677,127.796
000678,44.124
000679,85.811
000680,30.615
000681,120.792
000682,81.41
000683,23.317
000685,145.021
000686,159.646
000687,66.82
000688,41.287
000690,344.666
000691,25.999
000692,76.301
000693,22.628
000695,45.191
000697,88.837
000698,21.116
000700,130.438
000701,27.812
000702,36.256
000703,56.991
000705,78.134
000707,25.911
000708,22.461
000709,30.113
000710,77.364
000711,124.259
000712,250.257
000713,39.018
000715,46.793
000716,26.927
000717,20.567
000718,58.772
000719,58.885
000720,49.574
000721,42.256
000722,55.411
000723,53.26
000725,11.148
000726,79.768
000727,20.842
000728,30.513
000729,64.338
000731,102.458
000732,41.296
000733,41.669
000735,39.77
000736,29.225
000737,26.21
000738,47.764
000739,95.213
000748,141.689
000750,78.691
000751,18.787
000752,94.292
000753,52.197
000755,27.344
000756,19.14
000757,48.617
000758,135.578
000759,53.74
000760,79.581
000761,10.584
000762,100.491
000766,65.837
000767,39.431
000768,174.084
000776,85.347
000777,155.596
000778,60.25
000779,47.672
000780,24.329
000782,29.732
000783,58.895
000785,85.941
000786,126.815
000788,52.116
000789,26.585
000790,120.299
000791,31.101
000792,98.555
000793,136.987
000795,33.081
000796,74.527
000797,38.635
000798,23.911
000799,40.515
000800,25.408
000801,168.912
000802,69.983
000803,63.822
000806,150.599
000807,41.552
000809,13.941
000810,90.165
000811,147.066
000812,50.953
000813,42.669
000815,78.661
000816,41.041
000818,28.444
000819,210.598
000820,48.023
000821,35.24
000822,12.487
000823,34.474
000825,23.494
000826,196.031
000828,33.05
000829,183.696
000830,31.023
000831,46.616
000833,17.393
000835,109.394
000836,71.224
000837,33.004
000838,122.805
000839,278.353
000848,216.021
000850,49.501
000851,21.902
000852,46.868
000856,27.252
000858,566.414
000859,20.056
000860,46.266
000861,103.013
000862,25.306
000863,52.115
000868,34.52
000869,159.878
000875,8.984
000876,134.527
000877,43.38
000878,30.319
000880,50.758
000881,114.204
000882,11.954
000883,22.692
000885,27.04
000886,16.4
000887,506.413
000888,78.271
000889,57.638
000890,43.302
000892,35.016
000893,22.676
000895,420.153
000897,26.185
000898,9.4
000899,31.263
000900,63.167
000901,125.136
000902,39.644
000903,44.783
000905,28.285
000906,33.34
000908,32.076
000909,37.447
000910,45.029
000911,42.227
000912,23.316
000913,48.307
000915,106.608
000916,9.924
000917,122.336
000918,23.833
000919,48.336
000920,48.172
000921,13.639
000922,20.243
000923,25.971
000925,58.427
000926,39.41
000927,7.817
000928,15.966
000929,44.47
000930,63.812
000931,9.791
000932,7.557
000933,58.081
000935,44.52
000936,69.264
000937,43.957
000938,158.287
000939,83.179
000948,36.078
000949,23.594
000950,17.423
000951,39.33
000952,44.36
000953,39.808
000955,19.953
000957,89.65
000958,32.479
000959,11.465
000960,42.163
000961,48.834
000962,34.617
000963,228.503
000965,17.929
000966,22.851
000967,51.462
000968,16.33
000969,80.396
000970,248.135
000971,53.559
000972,19.047
000973,31.204
000975,72.453
000976,34.506
000977,144.41
000978,34.029
000979,28.847
000980,21.887
000981,41.349
000982,91.941
000983,59.223
000985,44.744
000987,57.87
000988,170.034
000989,97.57
000990,52.615
000993,17.677
000995,25.194
000996,59.718
000997,192.401
000998,212.214
000999,49.318
001696,227.507
001896,12.462
001979,16.278
002001,337.893
002002,68.333
002003,118.676
002004,165.048
002005,61.696
002006,94.923
002007,768.809
002008,268.441
002009,90.106
002010,159.834
002011,62.746
002012,48.123
002013,209.294
002014,83.067
002015,75.803
002016,54.442
002017,81.313
002018,139.672
002019,192.003
002020,107.126
002021,76.099
002022,282.699
002023,166.421
002024,925.281
002025,159.699
002026,39.656
002027,102.536
002028,210.51
002029,96.269
002030,320.688
002031,53.993
002032,230.223
002033,60.413
002034,70.807
002035,171.878
002036,111.27
002037,70.047
002038,453.409
002039,42.265
002040,32.952
002041,237.438
002042,48.356
002043,89.663
002044,92.466
002045,70.741
002046,57.677
002047,35.96
002048,145.13
002049,156.295
002050,83.247
002051,82.972
002052,81.893
002053,30.082
002054,37.387
002055,189.258
002056,60.231
002057,35.358
002058,57.64
002059,17.778
002060,14.872
002061,15.483
002062,67.636
002063,73.121
002064,51.62
002065,306.469
002066,52.785
002067,18.674
002068,36.803
002069,71.535
002070,81.896
002071,20.867
002072,26.755
002073,106.159
002074,128.181
002075,45.2
002076,44.424
002077,26.947
002078,53.123
002079,55.545
002080,39.277
002081,329.113
002082,60.869
002083,14.074
002084,28.02
002085,121.04
002086,38.951
002087,14.387
002088,38.653
002089,132.617
002090,91.224
002091,67.723
002092,31.578
002093,137.259
002094,79.398
002095,233.179
002096,73.178
002097,44.452
002098,28.426
002099,63.747
002100,103.833
002101,53.715
002102,50.331
002103,37.155
002104,89.16
002105,16.782
002106,40.363
002107,68.284
002108,153.522
002109,17.947
002110,8.561
002111,81.899
002112,50.966
002113,72.017
002114,46.259
002115,52.373
002116,56.01
002117,97.829
002118,98.016
002119,38.321
002120,117.727
002121,146.433
002122,68.187
002123,125.11
002124,78.872
002125,33.402
002126,46.13
002127,81.811
002128,19.805
002129,34.56
002130,149.383
002131,219.889
002132,30.426
002133,21.355
002134,17.086
002135,24.246
002136,30.766
002137,50.172
002138,116.284
002139,96.043
002140,101.823
002141,64.924
002142,23.351
002143,50.928
002144,22.858
002145,19.11
002146,72.628
002147,36.558
002148,94.945
002149,52.568
002150,63.119
002151,176.471
002152,153.04
002153,419.871
002154,52.914
002155,31.926
002156,32.678
002157,107.428
002158,41.515
002159,42.1
002160,21.077
002161,130.236
002162,14.555
002163,37.269
002164,30.882
002165,61.803
002166,68.09
002167,82.033
002168,209.264
002169,72.281
002170,81.748
002171,40.718
002172,33.3
002173,61.848
002174,82.58
002175,114.528
002176,157.623
002177,72.166
002178,59.763
002179,183.518
002180,164.764
002181,17.499
002182,32.188
002183,165.268
002184,47.642
002185,61.913
002186,47.532
002187,27.772
002188,56.037
002189,24.421
002190,91.436
002191,58.532
002192,84.162
002193,43.474
002194,51.591
002195,115.249
002196,47.412
002197,73.292
002198,64.958
002199,38.172
002200,41.654
002201,47.712
002202,80.501
002203,26.914
002204,19.772
002205,38.605
002206,63.992
002207,44.008
002208,59.873
002209,33.668
002210,97.998
002211,25.821
002212,50.599
002213,54.122
002214,48.879
002215,76.595
002216,73.073
002217,42.79
002218,27.16
002219,205.305
002220,63.603
002221,61.555
002222,38.91
002223,198.277
002224,116.947
002225,11.826
002226,76.437
002227,58.038
002228,47.594
002229,80.34
002230,252.714
002231,40.052
002232,40.248
002233,19.792
002234,56.032
002235,60.067
002236,644.14
002237,95.08
002238,27.686
002239,49.429
002240,18.995
002241,337.895
002242,82.469
002243,23.434
002244,39.13
002245,132.485
002246,20.248
002247,96.802
002248,27.005
002249,115.459
002250,95.941
002251,66.335
002252,536.225
002253,115.574
002254,78.269
002255,32.187
002256,95.303
002258,34.438
002259,21.189
002260,57.2
002261,131.399
002262,96.156
002263,16.09
002264,42.773
002265,19.654
002266,63.881
002267,23.346
002268,166.03
002269,18.937
002270,21.663
002271,326.167
002272,32.412
002273,198.841
002274,19.563
002275,28.405
002276,62.823
002277,39.288
002278,32.155
002279,141.187
002280,265.455
002281,88.25
002282,28.569
002283,35.006
002284,103.659
002285,116.061
002286,49.741
002287,38.471
002288,85.111
002289,26.47
002290,67.171
002291,22.609
002292,220.725
002293,76.24
002294,282.52
002295,24.852
002296,84.058
002297,39.444
002298,45.497
002299,51.832
002300,44.335
002301,67.128
002302,31.606
002303,108.235
002304,257.667
002305,18.684
002306,30.248
002307,22.541
002308,69.185
002309,56.895
002310,710.816
002311,109.903
002312,217.924
002313,61.498
002314,20.359
002315,71.953
002316,41.333
002317,130.276
002318,52.936
002319,46.521
002320,47.113
002321,21.003
002322,74.91
002323,56.612
002324,63.275
002325,79.84
002326,86.986
002327,75.229
002328,16.801
002329,94.514
002330,26.776
002331,76.119
002332,20.535
002333,47.884
002334,92.215
002335,125.269
002336,12.349
002337,41.345
002338,82.375
002339,77.952
002340,124.665
002341,81.934
002342,14.859
002343,94.944
002344,43.167
002345,66.242
002346,35.484
002347,36.724
002348,53.602
002349,84.796
002350,48.055
002351,52.056
002352,161.056
002353,146.246
002354,76.356
002355,40.35
002356,76.493
002357,57.389
002358,148.072
002359,84.902
002360,80.262
002361,60.696
002362,50.72
002363,29.584
002364,155.576
002365,60.329
002366,57.354
002367,89.101
002368,120.831
002369,45.895
002370,55.429
002371,162.95
002372,61.51
002373,68.723
002374,48.586
002375,71.297
002376,58.388
002377,38.192
002378,20.968
002379,49.44
002380,96.134
002381,59.268
002382,72.199
002383,64.94
002384,89.755
002385,68.936
002386,13.719
002387,70.237
002388,41.225
002389,79.412
002390,103.202
002391,52.118
002392,44.163
002393,42.842
002394,60.147
002395,48.833
002396,62.539
002397,98.659
002398,38.458
002399,64.14
002400,199.188
002401,94.251
002402,129.06
002403,20.721
002404,35.457
002405,58.52
002406,32.544
002407,170.676
002408,34.655
002409,68.83
002410,190.85
002411,106.478
002412,77.312
002413,68.191
002414,55.148
002415,318.277
002416,31.792
002417,43.216
002418,45.636
002419,28.969
002420,9.544
002421,124.65
002422,101.013
002423,12.206
002424,228.386
002425,64.116
002426,54.531
002427,38.914
002428,76.288
002429,32.305
002430,18.137
002431,107.083
002432,52.608
002433,46.629
002434,87.93
002435,31.749
002436,87.259
002437,134.127
002438,43.354
002439,166.87
002440,45.249
002441,60.658
002442,36.89
002443,43.766
002444,74.539
002445,78.853
002446,80.668
002447,102.518
002448,65.013
002449,31.161
002450,263.555
002451,36.575
002452,50.516
002453,40.506
002454,28.936
002455,54.305
002456,295.351
002457,27.755
002458,113.15
002459,22.499
002460,179.486
002461,12.576
002462,67.42
002463,13.93
002464,71.873
002465,80.694
002466,219.038
002467,83.351
002468,66.506
002469,67.941
002470,32.889
002471,46.201
002472,61.353
002473,55.089
002474,97.002
002475,205.053
002476,52.416
002477,104.396
002478,14.307
002479,50.127
002480,53.062
002481,135.043
002482,79.316
002483,24.46
002484,47.161
002485,32.365
002486,25.367
002487,39.927
002488,68.483
002489,75.027
002490,22.073
002491,77.146
002492,26.357
002493,58.946
002494,44.244
002495,73.092
002496,72.168
002497,45.865
002498,33.027
002499,61.794
002500,14.815
002501,86.112
002502,86.895
002503,246.3
002504,30.223
002505,52.79
002506,57.666
002507,48.03
002508,198.281
002509,114.21
002510,30.525
002511,60.586
