ticker,close_s
000001,732.686
000002,618.95
000004,54.777
000005,47.676
000006,271.476
000007,61.305
000008,33.816
000009,44.139
000010,39.399
000011,32.741
000012,214.993
000014,118.065
000016,60.746
000017,17.87
000018,15.016
000019,24.777
000020,18.175
000021,164.672
000022,41.608
000023,24.026
000024,91.405
000025,20.064
000026,69.87
000027,70.874
000028,105.755
000029,12.582
000030,19.024
000031,109.278
000032,29.828
000033,13.951
000034,26.129
000035,13.221
000036,22.902
000037,35.179
000038,18.656
000039,278.22
000040,28.689
000042,99.021
000043,29.368
000045,37.234
000046,139.047
000048,26.833
000049,83.549
000050,71.704
000055,37.86
000056,21.254
000058,28.338
000059,14.909
000060,270.479
000061,193.604
000062,40.711
000063,254.992
000065,103.594
000066,89.782
000068,12.813
000069,214.831
000070,12.417
000078,85.864
000088,28.4
000089,38.859
000090,26.602
000096,15.077
000099,29.243
000100,5.31
000150,12.799
000151,35.869
000153,41.857
000155,9.727
000156,1.259
000157,373.958
000158,19.468
000159,40.099
000301,9.348
000338,114.015
000400,105.793
000401,74.351
000402,212.263
000403,13.778
000404,32.217
000407,59.07
000408,49.639
000409,16.748
000410,35.529
000411,21.694
000413,15.462
000415,77.625
000416,71.036
000417,166.464
000418,37.429
000419,97.133
000420,17.798
000421,42.52
000422,156.944
000423,349.187
000425,243.341
000426,67.656
000428,101.366
000429,14.595
000430,28.233
000488,31.413
000498,9.755
000501,78.757
000502,30.092
000503,73.682
000504,31.201
000505,25.474
000506,15.574
000507,23.746
000509,25.881
000510,82.21
000511,69.065
000513,100.882
000514,45.964
000516,89.598
000517,31.471
000518,49.344
000519,96.042
000520,36.223
000521,33.566
000522,50.548
000523,35.327
000524,59.351
000525,107.578
000526,30.399
000527,573.991
000528,109.215
000529,23.715
000530,39.155
000531,69.834
000532,34.225
000533,23.368
000534,24.751
000536,36.043
000537,77.281
000538,615.551
000539,90.735
000540,143.376
000541,219.009
000543,17.829
000544,23.577
000545,17.283
000546,24.626
000547,44.031
000548,23.193
000550,48.191
000551,64.306
000552,21.593
000553,36.192
000554,45.505
000555,14.693
000557,40.656
000558,19.004
000559,150.087
000560,14.041
000561,21.758
000562,68.789
000563,40.238
000564,27.417
000565,43.329
000566,41.473
000567,37.414
000568,780.795
000570,44.091
000571,65.124
000572,26.222
000573,32.08
000576,41.775
000578,76.833
000581,40.874
000582,41.655
000584,25.6
000585,5.946
000586,24.133
000587,26.755
000589,36.65
000590,34.862
000591,43.694
000592,14.174
000593,41.861
000594,51.988
000595,20.747
000596,85.032
000597,35.971
000598,116.175
000599,28.322
000600,28.756
000601,47.704
000602,72.817
000603,52.592
000605,27.391
000606,39.698
000607,26.202
000608,94.003
000609,54.644
000610,22.96
000611,28.763
000612,108.123
000613,8.051
000615,37.021
000616,102.009
000617,50.769
000619,92.36
000620,2.383
000622,2.938
000623,291.465
000625,36.511
000626,47.912
000627,143.194
000628,32.518
000629,30.586
000630,90.333
000631,53.426
000632,53.08
000633,58.151
000635,50.91
000636,227.015
000637,103.039
000638,21.039
000639,39.096
000650,121.672
000651,906.207
000652,202.275
000655,88.234
000656,18.548
000657,30.243
000659,67.057
000661,140.058
000662,28.1
000663,36.662
000665,55.609
000666,10.78
000667,100.768
000668,44.348
000669,30.496
000670,16.95
000671,59.076
000672,29.633
000673,51.989
000676,43.835
000677,98.417
000678,26.467
000679,42.081
000680,45.112
000681,16.685
000682,81.363
000683,33.134
000685,94.535
000686,141.938
000687,18.293
000688,14.931
000690,215.65
000691,17.995
000692,38.247
000693,13.341
000695,26.051
000697,23.59
000698,25.538
000700,42.607
000701,18.93
000702,15.443
000703,37.146
000705,26.803
000707,20.431
000708,20.301
000709,38.844
000710,37.493
000711,27.532
000712,118.881
000713,48.778
000715,43.255
000716,18.451
000717,19.856
000718,42.305
000719,22.998
000720,33.196
000721,20.666
000722,31.477
000723,31.429
000725,12.02
000726,52.198
000727,20.55
000728,18.251
000729,78.852
000731,72.929
000732,5.789
000733,22.491
000735,47.487
000736,18.829
000737,19.607
000738,20.05
000739,33.504
000748,27.166
000750,9.505
000751,23.7
000752,53.366
000753,38.553
000755,20.384
000756,10.436
000757,16.071
000758,83.679
000759,76.828
000760,31.58
000761,9.639
000762,104.98
000766,24.647
000767,46.926
000768,96.02
000776,76.277
000777,78.255
000778,55.539
000779,24.081
000780,48.581
000782,16.482
000783,29.347
000785,57.244
000786,70.511
000787,20.539
000788,25.625
000789,17.946
000790,75.966
000791,17.716
000792,221.312
000793,79.124
000795,15.699
000796,24.416
000797,14.207
000798,18.26
000799,30.069
000800,41.069
000801,45.644
000802,23.765
000803,25.421
000805,2.737
000806,42.858
000807,47.539
000809,20.334
000810,33.171
000811,111.831
000812,24.617
000813,31.673
000815,22.081
000816,32.929
000818,11.394
000819,89.981
