ticker,close_s
000001,1239.298
000002,1205.573
000004,167.515
000005,77.384
000006,683.296
000007,235.918
000008,242.021
000009,66.082
000010,89.3
000011,57.424
000012,238.974
000014,158.663
000016,338.661
000017,38.972
000018,48.824
000019,36.701
000020,29.735
000021,175.137
000022,100.189
000023,54.635
000024,234.134
000025,61.529
000026,99.081
000027,145.445
000028,262.459
000029,20.971
000030,24.571
000031,239.133
000032,54.6
000033,21.079
000034,27.317
000035,35.815
000036,35.333
000037,51.383
000038,53.187
000039,535.211
000040,44.916
000042,256.871
000043,95.71
000045,32.024
000046,365.444
000048,135.714
000049,244.823
000050,166.541
000055,53.527
000056,50.097
000058,62.53
000059,12.457
000060,319.721
000061,331.282
000062,197.492
000063,335.374
000065,226.172
000066,242.658
000068,26.652
000069,366.532
000070,29.17
000078,123.721
000088,66.812
000089,57.823
000090,56.302
000096,53.638
000099,73.617
000100,13.494
000150,104.737
000151,65.901
000153,64.454
000155,11.676
000156,48.91
000157,361.268
000158,33.536
000159,25.622
000166,13.26
000301,11.286
000333,89.06
000338,92.622
000400,146.942
000401,50.968
000402,315.57
000403,85.262
000404,21.268
000407,76.813
000408,103.812
000409,18.458
000410,73.32
000411,50.561
000413,37.244
000415,189.377
000416,164.224
000417,161.101
000418,59.784
000419,117.128
000420,22.624
000421,76.45
000422,105.914
000423,431.095
000425,155.052
000426,83.383
000428,100.578
000429,20.515
000430,54.911
000488,41.825
000498,20.314
000501,94.93
000502,45.155
000503,343.862
000504,56.701
000505,51.452
000506,31.996
000507,38.823
000509,66.35
000510,96.024
000511,151.518
000513,179.052
000514,36.91
000516,369.935
000517,73.297
000518,58.072
000519,148.175
000520,17.226
000521,32.54
000523,68.095
000524,79.461
000525,114.047
000526,54.67
000528,78.101
000529,35.523
000530,60.578
000531,114.306
000532,70.649
000533,17.525
000534,40.853
000536,34.405
000537,51.181
000538,1267.584
000539,138.275
000540,536.168
000541,254.968
000543,39.148
000544,32.617
000545,50.1
000546,15.051
000547,284.369
000548,36.738
000550,73.647
000551,76.476
000552,28.748
000553,43.839
000554,69.446
000555,91.691
000557,53.391
000558,73.789
000559,489.218
000560,34.739
000561,33.607
000563,87.52
000564,21.842
000565,110.929
000566,230.903
000567,109.197
000568,722.734
000570,48.191
000571,72.433
000572,29.402
000573,42.391
000576,70.252
000581,101.028
000582,76.052
000584,65.366
000585,6.611
000586,65.292
000587,123.081
000589,40.029
000590,103.263
000591,99.235
000592,77.671
000593,53.768
000595,28.171
000596,126.512
000597,18.028
000598,198.211
000599,47.597
000600,83.315
000601,80.627
000603,66.334
000605,49.797
000606,59.273
000607,41.078
000608,95.501
000609,60.722
000610,41.712
000611,37.731
000612,76.07
000613,14.557
000615,70.471
000616,234.174
000617,49.95
000619,129.326
000620,32.193
000622,89.08
000623,439.077
000625,113.347
000626,238.61
000627,221.12
000628,26.864
000629,21.332
000630,95.8
000631,96.092
000632,71.705
000633,96.196
000635,43.216
000636,163.428
000637,121.584
000638,65.372
000639,79.467
000650,392.78
000651,3249.503
000652,189.371
000655,114.555
000656,36.489
000657,48.022
000659,76.704
000661,490.658
000662,80.998
000663,63.169
000665,115.502
000666,19.667
000667,131.425
000668,128.139
000669,76.954
000670,125.832
000671,230.472
000672,69.742
000673,150.842
000676,72.702
000677,119.9
000678,28.191
000679,93.992
000680,34.099
000681,155.225
000682,95.969
000683,48.928
000685,194.74
000686,184.437
000687,56.905
000688,85.634
000690,432.077
000691,31.428
000692,100.979
000693,37.236
000695,43.058
000697,128.34
000698,20.524
000700,130.182
000701,28.741
000702,27.233
000703,49.825
000705,61.185
000707,37.596
000708,25.828
000709,67.739
000710,66.452
000711,95.096
000712,279.9
000713,39.896
000715,36.287
000716,45.683
000717,27.012
000718,65.345
000719,113.183
000720,124.926
000721,42.682
000722,58.917
000723,41.643
000725,17.271
000726,88.971
000727,27.077
000728,32.945
000729,72.399
000731,108.898
000732,61.911
000733,52.163
000735,45.088
000736,19.461
000737,26.09
000738,61.918
000739,93.403
000748,248.091
000750,99.763
000751,22.939
000752,85.982
