S_INFO_WINDCODE
002206.SZ
002157.SZ
600562.SH
600458.SH
600738.SH
600739.SH
600592.SH
000042.SZ
000043.SZ
600556.SH
600258.SH
600253.SH
600282.SH
002224.SZ
002222.SZ
600728.SH
600723.SH
600724.SH
600275.SH
601328.SH
600393.SH
002144.SZ
002140.SZ
600410.SH
600421.SH
600790.SH
600783.SH
600658.SH
600704.SH
600870.SH
000417.SZ
000430.SZ
000501.SZ
000426.SZ
600268.SH
600280.SH
002019.SZ
600299.SH
600327.SH
600320.SH
600316.SH
002021.SZ
600546.SH
600449.SH
600602.SH
600603.SH
600612.SH
600637.SH
000525.SZ
000017.SZ
000033.SZ
600180.SH
600190.SH
600208.SH
600900.SH
600507.SH
600988.SH
600677.SH
600840.SH
600837.SH
000553.SZ
600359.SH
600383.SH
600372.SH
600446.SH
600716.SH
600236.SH
600237.SH
600108.SH
600103.SH
600003.SH
000889.SZ
000883.SZ
000906.SZ
000600.SZ
000597.SZ
000591.SZ
000589.SZ
000602.SZ
000603.SZ
000598.SZ
000633.SZ
000716.SZ
000401.SZ
000586.SZ
000576.SZ
600163.SH
000921.SZ
000777.SZ
600057.SH
000750.SZ
000776.SZ
000801.SZ
000829.SZ
000623.SZ
000948.SZ
000975.SZ
000656.SZ
000678.SZ
000691.SZ
000685.SZ
000677.SZ
000823.SZ
000558.SZ
000561.SZ
000557.SZ
