S_INFO_WINDCODE
000972.SZ
000977.SZ
600829.SH
002131.SZ
002428.SZ
600532.SH
000059.SZ
000030.SZ
000652.SZ
000628.SZ
000998.SZ
002246.SZ
000695.SZ
600170.SH
600816.SH
600820.SH
300142.SZ
600520.SH
600110.SH
000789.SZ
002042.SZ
600315.SH
000010.SZ
600882.SH
000750.SZ
600891.SH
600664.SH
002120.SZ
000818.SZ
000876.SZ
002093.SZ
000605.SZ
600991.SH
000587.SZ
600694.SH
600676.SH
002439.SZ
002537.SZ
000959.SZ
002352.SZ
600757.SH
000576.SZ
000557.SZ
000917.SZ
600553.SH
