S_INFO_WINDCODE
002502.SZ
300197.SZ
002558.SZ
300203.SZ
002662.SZ
002688.SZ
002656.SZ
002667.SZ
002655.SZ
300298.SZ
300287.SZ
300463.SZ
002741.SZ
603806.SH
603566.SH
002697.SZ
002429.SZ
300083.SZ
002443.SZ
002435.SZ
002437.SZ
600963.SH
002015.SZ
002012.SZ
000717.SZ
000719.SZ
300078.SZ
300074.SZ
002445.SZ
600728.SH
600744.SH
600753.SH
600747.SH
600763.SH
000679.SZ
000697.SZ
000020.SZ
000021.SZ
000022.SZ
000034.SZ
000038.SZ
002110.SZ
002200.SZ
002114.SZ
002036.SZ
002045.SZ
600173.SH
600186.SH
300188.SZ
300297.SZ
300396.SZ
300368.SZ
300377.SZ
300363.SZ
601579.SH
002442.SZ
300068.SZ
002010.SZ
002021.SZ
600145.SH
600137.SH
600869.SH
600882.SH
000862.SZ
000850.SZ
000881.SZ
000863.SZ
000890.SZ
000892.SZ
002244.SZ
002249.SZ
600333.SH
600191.SH
600209.SH
600201.SH
002661.SZ
002660.SZ
300309.SZ
300452.SZ
300467.SZ
300421.SZ
002739.SZ
002756.SZ
002310.SZ
002319.SZ
002356.SZ
002316.SZ
300008.SZ
300005.SZ
601877.SH
600346.SH
600366.SH
600376.SH
002116.SZ
002027.SZ
600970.SH
300164.SZ
002545.SZ
002552.SZ
300178.SZ
300281.SZ
002649.SZ
002147.SZ
300393.SZ
002757.SZ
603227.SH
603828.SH
603011.SH
002464.SZ
300089.SZ
300093.SZ
600462.SH
600053.SH
002388.SZ
601158.SH
600890.SH
600793.SH
600649.SH
600667.SH
600657.SH
000564.SZ
000586.SZ
000603.SZ
002302.SZ
002523.SZ
002253.SZ
002251.SZ
002211.SZ
600211.SH
600212.SH
600226.SH
300402.SZ
300162.SZ
002532.SZ
603010.SH
603355.SH
002476.SZ
300110.SZ
300087.SZ
300065.SZ
002416.SZ
002425.SZ
002417.SZ
002414.SZ
600482.SH
002020.SZ
000723.SZ
000786.SZ
002441.SZ
002368.SZ
300048.SZ
002383.SZ
300017.SZ
300071.SZ
600765.SH
600756.SH
002043.SZ
002050.SZ
002048.SZ
002057.SZ
002069.SZ
002643.SZ
300088.SZ
300101.SZ
300096.SZ
600055.SH
600076.SH
002630.SZ
002379.SZ
300044.SZ
600896.SH
600628.SH
600645.SH
000068.SZ
600098.SH
600099.SH
600136.SH
300366.SZ
002571.SZ
603006.SH
002575.SZ
300282.SZ
300332.SZ
002648.SZ
300279.SZ
603599.SH
300097.SZ
603108.SH
603018.SH
300456.SZ
603198.SH
002177.SZ
002173.SZ
300414.SZ
002758.SZ
300460.SZ
300425.SZ
002753.SZ
603799.SH
300420.SZ
600526.SH
600790.SH
600777.SH
600778.SH
000766.SZ
000594.SZ
000608.SZ
000150.SZ
000403.SZ
002170.SZ
002139.SZ
002248.SZ
002159.SZ
002183.SZ
002080.SZ
002682.SZ
300322.SZ
300339.SZ
002711.SZ
300397.SZ
002701.SZ
603901.SH
603998.SH
300418.SZ
002755.SZ
300466.SZ
600387.SH
000917.SZ
000932.SZ
000950.SZ
000938.SZ
000793.SZ
000788.SZ
002326.SZ
002245.SZ
002239.SZ
002255.SZ
600676.SH
600677.SH
600681.SH
600256.SH
600257.SH
600277.SH
600091.SH
600086.SH
600083.SH
300185.SZ
002553.SZ
300205.SZ
300189.SZ
300192.SZ
002565.SZ
300214.SZ
300190.SZ
300196.SZ
603989.SH
603308.SH
002721.SZ
002659.SZ
603558.SH
603918.SH
002473.SZ
300156.SZ
300119.SZ
002488.SZ
000959.SZ
002405.SZ
002400.SZ
300098.SZ
300026.SZ
300025.SZ
600828.SH
600701.SH
600689.SH
000429.SZ
000420.SZ
000510.SZ
000506.SZ
000502.SZ
000518.SZ
000534.SZ
000530.SZ
002127.SZ
002137.SZ
002589.SZ
002669.SZ
002670.SZ
002674.SZ
300312.SZ
300465.SZ
002759.SZ
300462.SZ
603718.SH
300453.SZ
600561.SH
600327.SH
600595.SH
600516.SH
600515.SH
000979.SZ
600817.SH
600831.SH
600844.SH
600703.SH
000622.SZ
000676.SZ
000677.SZ
000668.SZ
000669.SZ
000687.SZ
000526.SZ
002272.SZ
002268.SZ
002264.SZ
601766.SH
002269.SZ
002438.SZ
300040.SZ
600232.SH
600258.SH
600246.SH
300232.SZ
300240.SZ
300226.SZ
002596.SZ
002594.SZ
601567.SH
002607.SZ
300241.SZ
002626.SZ
002601.SZ
002676.SZ
002696.SZ
002716.SZ
603026.SH
300459.SZ
300450.SZ
300458.SZ
603669.SH
300457.SZ
603968.SH
300451.SZ
300446.SZ
603885.SH
002519.SZ
002349.SZ
002346.SZ
600806.SH
600797.SH
600520.SH
600555.SH
000157.SZ
000416.SZ
000411.SZ
002602.SZ
300242.SZ
300278.SZ
300285.SZ
002645.SZ
002582.SZ
300213.SZ
002718.SZ
002727.SZ
603022.SH
603311.SH
300461.SZ
300468.SZ
603598.SH
603300.SH
603568.SH
002569.SZ
002471.SZ
600408.SH
000989.SZ
000612.SZ
000629.SZ
000630.SZ
002196.SZ
002188.SZ
002199.SZ
002081.SZ
002091.SZ
002583.SZ
002680.SZ
002683.SZ
300323.SZ
002703.SZ
002477.SZ
002485.SZ
300123.SZ
300113.SZ
600416.SH
600597.SH
000875.SZ
600587.SH
600562.SH
600525.SH
600575.SH
600521.SH
000655.SZ
000665.SZ
601888.SH
002203.SZ
002212.SZ
002210.SZ
600558.SH
002097.SZ
600291.SH
600319.SH
300257.SZ
002587.SZ
300381.SZ
300249.SZ
002586.SZ
600023.SH
300143.SZ
300158.SZ
002516.SZ
300145.SZ
300148.SZ
002547.SZ
002743.SZ
000813.SZ
000820.SZ
002345.SZ
002292.SZ
002309.SZ
600722.SH
600719.SH
600734.SH
600609.SH
600622.SH
000545.SZ
000007.SZ
000008.SZ
000018.SZ
000016.SZ
000024.SZ
002278.SZ
002461.SZ
002625.SZ
002617.SZ
002624.SZ
002640.SZ
002511.SZ
002512.SZ
300161.SZ
000700.SZ
000691.SZ
000690.SZ
000715.SZ
000711.SZ
000536.SZ
002354.SZ
002359.SZ
002355.SZ
002353.SZ
300037.SZ
002362.SZ
002106.SZ
002109.SZ
600303.SH
002717.SZ
300294.SZ
603518.SH
300419.SZ
603023.SH
002712.SZ
300387.SZ
002165.SZ
002329.SZ
002174.SZ
603111.SH
002166.SZ
300455.SZ
600572.SH
600967.SH
600410.SH
600461.SH
600155.SH
600151.SH
600167.SH
000981.SZ
000982.SZ
000990.SZ
000995.SZ
000996.SZ
600866.SH
600879.SH
600872.SH
600870.SH
000902.SZ
000903.SZ
000708.SZ
000701.SZ
002549.SZ
300035.SZ
002367.SZ
002370.SZ
300038.SZ
600568.SH
600602.SH
600589.SH
600599.SH
600614.SH
